Leilão Brasil,Terreno,"R$ 465.107,22",https://www.leilaobrasil.com.br/lotes/1331-7792-02-terrenos-com-1-093-00-m2-e-1-140-00-m2-em-capivari,"Terrenos com 1.093,00 m²  e 1.140,00 m² em Capivari / Campos do Jordão"
Leilão Brasil,Terreno,"R$ 227.807,63",https://www.leilaobrasil.com.br/lotes/1331-7792a-terreno-em-capivari,"TERRENO EM CAPIVARI / Campos do Jordão com  1.093,00 m²"
Leilão Brasil,Terreno,"R$ 237.299,61",https://www.leilaobrasil.com.br/lotes/1331-7793-terreno-em-capivari,"TERRENO EM CAPIVARI / Campos do Jordão com 1.140,00 m²"
Santa Catarina leilões,Terreno,"R$ 100.000,00",http://www.santacatarinaleiloes.com.br/lotes/index/id/18,"Terreno urbano, representado pelo lote nº 004A da quadra 003, do Loteamento Osvaldo Bruch (Agrupamento Corticeira III), situado na Rua Hermínio Stringari, bairro Corticeira, em Guaramirim/SC, contendo a área de 316,00m², com a seguinte descrição: Imóvel de frente medindo 16,10m para a Rua sem denominação oficial, de quem da referida rua olha o imóvel, pela lateral direita onde mede 20,30m, confronta com o lote nº 004B, pela lateral esquerda onde mede 20,10m confronta com o lote nº 003, e no travessão fundos onde mede 15,20m confronta com o Loteamento Valquiria Bruch, fechando o perímetro com a extensão total de 71,70m, matrícula nº 29.660 do CRI da Comarca de Guaramirim/SC"
